SecrutyID;Horario;TipoOferta;Preço;Quantidade
3803947;20140610-13:29:45.913;0;0;0
3803947;20140610-13:29:45.940;0;17.04;100
3803947;20140610-13:29:45.965;0;0;0
3803947;20140610-13:29:45.996;0;17.04;400
3803947;20140610-13:29:46.045;1;0;0
3803947;20140610-13:29:46.051;1;0;0
3809654;20140610-13:29:47.200;0;8.12;1000
3809654;20140610-13:29:48.087;1;8.19;100
3803947;20140610-13:29:48.408;1;17.06;100
3809688;20140610-13:29:48.463;1;29.41;300
3809688;20140610-13:29:49.671;1;29.39;300
3809688;20140610-13:29:49.676;0;0;0
3803947;20140610-13:29:51.267;1;17.06;100
3803947;20140610-13:29:51.268;1;17.06;200
3803947;20140610-13:29:51.355;0;17.01;100
3809688;20140610-13:29:51.604;0;0;0
3809654;20140610-13:29:51.971;1;8.25;5000
3803947;20140610-13:29:52.272;1;0;0
3803947;20140610-13:29:52.743;1;17.3;100
3809654;20140610-13:29:53.015;1;8.19;400
3809654;20140610-13:29:53.480;1;0;0
3803947;20140610-13:29:54.002;1;0;0
3803947;20140610-13:29:55.426;1;17.09;100
3803947;20140610-13:29:55.429;1;17.1;100
3803947;20140610-13:29:55.431;1;0;0
3803947;20140610-13:29:55.711;1;17.06;100
3803947;20140610-13:29:55.970;1;17.06;100
3803947;20140610-13:29:56.378;1;17.06;100
3803947;20140610-13:29:56.379;1;17.06;200
3809688;20140610-13:29:56.483;1;29.4;300
3803947;20140610-13:29:56.535;1;17.06;100
3809688;20140610-13:29:57.257;1;0;0
3809654;20140610-13:29:57.559;0;0;0
3809654;20140610-13:29:57.560;0;8.17;100
3809688;20140610-13:29:58.582;0;0;0
3803947;20140610-13:29:58.584;0;0;0
3809654;20140610-13:29:58.585;0;0;0
3809688;20140610-13:29:58.624;0;29.38;300
3809654;20140610-13:29:58.627;0;8.18;200
3803947;20140610-13:29:58.637;0;17.04;100
3803947;20140610-13:29:59.009;1;17.16;1000
3803947;20140610-13:29:59.155;0;0;0
3809688;20140610-13:30:00.075;0;0;0
3809688;20140610-13:30:00.075;0;0;0
3809688;20140610-13:30:00.076;1;0;0
3809688;20140610-13:30:00.076;1;0;0
3809688;20140610-13:30:00.166;1;29.39;3100
3809688;20140610-13:30:00.167;0;29.38;1000
3809688;20140610-13:30:00.168;1;29.39;1800
3809688;20140610-13:30:00.168;1;0;0
3809688;20140610-13:30:00.175;1;29.4;4000
3809688;20140610-13:30:00.179;0;29.38;200
3809688;20140610-13:30:00.180;0;29.38;100
3809688;20140610-13:30:00.188;0;0;0
3809688;20140610-13:30:00.196;1;29.39;1700
3803947;20140610-13:30:00.252;0;17.04;300
3803947;20140610-13:30:00.254;1;17.05;100
3803947;20140610-13:30:00.254;1;0;0
3803947;20140610-13:30:00.255;1;17.06;100
3809654;20140610-13:30:00.258;1;8.19;200
3809688;20140610-13:30:00.276;0;0;0
3809688;20140610-13:30:00.277;1;29.39;200
3809688;20140610-13:30:00.289;1;29.4;3200
3809688;20140610-13:30:00.302;1;29.41;300
3809688;20140610-13:30:00.307;1;29.4;3200
3809688;20140610-13:30:00.313;0;29.35;1000
3809688;20140610-13:30:00.361;1;29.4;100
3803947;20140610-13:30:00.385;0;0;0
3809688;20140610-13:30:00.407;0;29.38;2200
3803947;20140610-13:30:00.409;0;0;0
3803947;20140610-13:30:00.410;0;17.098;100
3803947;20140610-13:30:00.411;1;0;0
3803947;20140610-13:30:00.411;1;17.05;100
3803947;20140610-13:30:00.412;0;17.02;100
3803947;20140610-13:30:00.412;1;17.05;200
3803947;20140610-13:30:00.413;1;17.05;400
3803947;20140610-13:30:00.417;1;17.098;100
3809688;20140610-13:30:00.418;0;29.38;300
3809654;20140610-13:30:00.419;0;8.18;100
3803947;20140610-13:30:00.422;0;17.03;300
3803947;20140610-13:30:00.439;0;17.02;100
3809688;20140610-13:30:00.441;1;0;0
3803947;20140610-13:30:00.462;1;17.06;100
3803947;20140610-13:30:00.462;1;0;0
3809688;20140610-13:30:00.474;1;29.41;300
3809688;20140610-13:30:00.490;1;29.39;300
3809688;20140610-13:30:00.497;0;29.38;100
3803947;20140610-13:30:00.524;0;16.98;400
3803947;20140610-13:30:00.543;0;0;0
3809688;20140610-13:30:00.547;0;0;0
3809688;20140610-13:30:00.604;1;0;0
3803947;20140610-13:30:00.641;0;0;0
3803947;20140610-13:30:00.653;0;17.02;600
3809688;20140610-13:30:00.675;0;29.35;1000
3803947;20140610-13:30:00.701;0;0;0
3803947;20140610-13:30:00.719;1;0;0
3803947;20140610-13:30:00.759;0;17.01;600
3809688;20140610-13:30:00.764;0;29.38;2100
3803947;20140610-13:30:00.780;0;0;0
3803947;20140610-13:30:00.785;1;17.07;400
3803947;20140610-13:30:00.809;0;16.98;400
3803947;20140610-13:30:00.909;1;17.11;800
3803947;20140610-13:30:00.944;0;17.02;400
3803947;20140610-13:30:00.955;1;17.07;100
3803947;20140610-13:30:00.995;1;0;0
3803947;20140610-13:30:01.000;0;0;0
3803947;20140610-13:30:01.027;0;17.01;400
3809688;20140610-13:30:01.061;1;29.39;200
3809688;20140610-13:30:01.063;1;29.476;200
3809688;20140610-13:30:01.064;0;29.39;1300
3809688;20140610-13:30:01.073;1;29.4;300
3809688;20140610-13:30:01.074;0;0;0
3809688;20140610-13:30:01.076;0;29.39;100
3809688;20140610-13:30:01.077;0;29.39;700
3809688;20140610-13:30:01.079;0;29.39;1300
3809688;20140610-13:30:01.088;0;29.39;300
3809688;20140610-13:30:01.102;0;0;0
3809688;20140610-13:30:01.112;0;0;0
3809688;20140610-13:30:01.132;1;0;0
3809688;20140610-13:30:01.230;0;29.39;300
3809688;20140610-13:30:01.239;0;0;0
3809688;20140610-13:30:01.247;0;0;0
3809688;20140610-13:30:01.355;0;0;0
3809688;20140610-13:30:01.538;1;29.4;1300
3809688;20140610-13:30:01.555;0;29.33;100
3803947;20140610-13:30:01.688;0;0;0
3809688;20140610-13:30:02.080;0;29.39;1200
3809688;20140610-13:30:02.081;0;0;0
3803947;20140610-13:30:02.438;1;17.09;100
3809688;20140610-13:30:02.452;1;29.41;100
3809688;20140610-13:30:02.453;0;0;0
3809688;20140610-13:30:02.475;0;29.39;800
3809688;20140610-13:30:02.608;1;29.4;300
3809688;20140610-13:30:02.617;0;0;0
3809688;20140610-13:30:02.617;1;29.4;100
3809688;20140610-13:30:02.624;1;29.41;100
3803947;20140610-13:30:02.641;1;0;0
3809654;20140610-13:30:02.730;1;8.19;500
3809688;20140610-13:30:02.732;1;29.41;1000
3809654;20140610-13:30:02.738;0;0;0
3809688;20140610-13:30:02.831;0;0;0
3803947;20140610-13:30:02.855;1;17.05;100
3809688;20140610-13:30:02.944;1;29.4;100
3809688;20140610-13:30:03.048;0;29.39;300
3803947;20140610-13:30:03.342;1;17.05;100
3803947;20140610-13:30:03.388;1;0;0
3803947;20140610-13:30:03.416;1;17.11;400
3809688;20140610-13:30:04.118;1;0;0
3809654;20140610-13:30:04.399;1;8.19;10400
3803947;20140610-13:30:04.435;1;0;0
3809654;20140610-13:30:04.489;1;8.21;700
3809688;20140610-13:30:04.544;0;29.39;300
3809688;20140610-13:30:04.671;1;29.4;300
3809688;20140610-13:30:05.118;0;0;0
3809688;20140610-13:30:05.122;1;29.4;300
3809688;20140610-13:30:05.128;0;0;0
3803947;20140610-13:30:05.259;1;17.15;1000
3803947;20140610-13:30:05.415;0;17.01;1000
3809688;20140610-13:30:05.572;0;0;0
3809688;20140610-13:30:05.720;0;29.38;300
3803947;20140610-13:30:07.401;1;17.05;300
3809688;20140610-13:30:07.949;0;29.35;3000
3809688;20140610-13:30:07.949;1;29.44;3000
3809688;20140610-13:30:07.953;1;0;0
3809688;20140610-13:30:08.089;1;29.4;2700
3809688;20140610-13:30:08.089;1;0;0
3809688;20140610-13:30:08.091;0;29.39;300
3809688;20140610-13:30:08.091;0;29.37;3000
3809688;20140610-13:30:08.091;0;29.36;3000
3809688;20140610-13:30:08.092;1;0;0
3809688;20140610-13:30:08.098;1;0;0
3809688;20140610-13:30:08.118;1;29.49;300
3809688;20140610-13:30:08.155;1;29.47;3000
3809688;20140610-13:30:08.225;1;0;0
3809688;20140610-13:30:08.291;0;29.34;3000
3809688;20140610-13:30:08.331;0;29.36;300
3809688;20140610-13:30:08.356;1;29.48;3000
3809779;20140610-13:30:08.414;1;7.43;600
3809779;20140610-13:30:08.415;0;7.28;100
3809779;20140610-13:30:08.429;1;7.46;100
3809688;20140610-13:30:08.492;0;29.33;3000
3809654;20140610-13:30:08.526;0;8.12;7000
3809654;20140610-13:30:08.529;0;8.09;2000
3809779;20140610-13:30:08.530;0;7.31;600
3809654;20140610-13:30:08.533;1;8.28;2500
3809654;20140610-13:30:08.544;1;8.25;10900
3809688;20140610-13:30:08.557;1;29.49;3000
3809688;20140610-13:30:08.693;0;29.32;3000
3809688;20140610-13:30:08.758;1;29.5;3000
3809688;20140610-13:30:08.894;0;29.31;3000
3809688;20140610-13:30:08.958;1;29.51;3000
3809688;20140610-13:30:09.095;0;29.3;3000
3809688;20140610-13:30:09.122;1;29.49;3400
3809688;20140610-13:30:09.159;1;29.52;3000
3809688;20140610-13:30:09.208;0;29.39;400
3809688;20140610-13:30:09.296;0;29.29;3000
3809688;20140610-13:30:09.360;1;29.53;3000
3803947;20140610-13:30:09.381;0;0;0
3803947;20140610-13:30:09.381;1;0;0
3809688;20140610-13:30:09.493;0;29.476;100
3809688;20140610-13:30:09.494;1;29.41;300
3809688;20140610-13:30:09.497;0;29.28;3000
3809688;20140610-13:30:09.561;1;29.54;3000
3809688;20140610-13:30:09.762;1;29.55;3000
3809688;20140610-13:30:09.963;1;29.56;3000
3809688;20140610-13:30:10.099;0;0;0
3809688;20140610-13:30:10.099;1;0;0
3803947;20140610-13:30:10.379;0;17.02;200
3803947;20140610-13:30:10.379;1;17.05;200
3809688;20140610-13:30:10.496;1;29.4;300
3809688;20140610-13:30:11.000;1;29.46;3000
3809688;20140610-13:30:11.001;1;0;0
3809688;20140610-13:30:11.202;1;29.46;3000
3809688;20140610-13:30:11.913;0;0;0
3809688;20140610-13:30:11.942;0;0;0
3809688;20140610-13:30:11.956;0;29.35;800
3809688;20140610-13:30:12.114;0;29.33;2000
3809688;20140610-13:30:12.269;B;13523621;676
3809654;20140610-13:30:12.272;B;2434053;347
3805660;20140610-13:30:12.305;B;177988;35
3803947;20140610-13:30:12.321;B;335114;120
3809688;20140610-13:30:12.451;0;0;0
3809688;20140610-13:30:12.451;0;0;0
3809688;20140610-13:30:12.451;0;0;0
3809688;20140610-13:30:12.451;1;0;0
3809688;20140610-13:30:12.651;0;29.37;3000
3809688;20140610-13:30:12.652;0;29.36;3000
3809688;20140610-13:30:12.652;1;29.46;3000
3809688;20140610-13:30:12.653;0;29.38;300
3809688;20140610-13:30:12.752;1;29.4;2500
3809688;20140610-13:30:12.880;0;29.36;10000
3809688;20140610-13:30:12.881;1;29.46;10000
3809688;20140610-13:30:12.886;1;29.4;2400
3809688;20140610-13:30:13.549;0;0;0
3809688;20140610-13:30:14.100;0;0;0
3809688;20140610-13:30:14.301;0;29.37;3000
3809688;20140610-13:30:14.390;0;0;0
3809688;20140610-13:30:14.591;0;29.27;3000
3803947;20140610-13:30:15.088;0;17.097;100
3803947;20140610-13:30:15.090;1;17.04;100
3809779;20140610-13:30:15.220;1;0;0
3809779;20140610-13:30:15.221;1;7.38;100
3803947;20140610-13:30:15.430;1;17.04;100
3803947;20140610-13:30:15.584;1;17.05;200
3803947;20140610-13:30:15.706;1;17.04;100
3803947;20140610-13:30:15.708;1;17.04;200
3803947;20140610-13:30:15.985;1;17.04;100
3809688;20140610-13:30:16.337;0;29.36;2000
3809688;20140610-13:30:16.353;0;0;0
3809688;20140610-13:30:16.373;0;0;0
3809688;20140610-13:30:16.386;0;29.37;800
3809688;20140610-13:30:16.507;0;29.37;3000
3809688;20140610-13:30:16.554;0;29.33;2000
3809688;20140610-13:30:16.575;0;0;0
3809688;20140610-13:30:16.776;0;29.27;3000
3809688;20140610-13:30:17.255;0;29.37;3000
3803947;20140610-13:30:17.309;0;17.02;100
3803947;20140610-13:30:17.471;1;17.04;100
3803947;20140610-13:30:17.767;1;0;0
3803947;20140610-13:30:17.779;1;0;0
3803947;20140610-13:30:17.792;1;0;0
3809688;20140610-13:30:17.900;0;0;0
3809654;20140610-13:30:17.910;1;0;0
3809688;20140610-13:30:18.028;0;29.35;10000
3809688;20140610-13:30:18.101;0;29.27;3000
3809688;20140610-13:30:18.166;0;29.37;3000
3809688;20140610-13:30:18.654;0;29.38;3000
3809654;20140610-13:30:18.692;0;8.16;5700
3809688;20140610-13:30:19.119;1;0;0
3803947;20140610-13:30:19.640;1;0;0
3803947;20140610-13:30:19.644;0;0;0
3803947;20140610-13:30:19.917;0;0;0
3803947;20140610-13:30:19.941;0;17.02;400
3803947;20140610-13:30:20.225;1;0;0
3809688;20140610-13:30:20.327;0;0;0
3809688;20140610-13:30:20.528;0;29.28;3000
3809688;20140610-13:30:20.571;1;29.4;300
3809688;20140610-13:30:21.542;1;0;0
3809654;20140610-13:30:21.623;1;8.19;600
3803947;20140610-13:30:21.684;0;16.98;400
3809688;20140610-13:30:21.730;0;29.39;300
3809688;20140610-13:30:22.186;0;0;0
3809688;20140610-13:30:22.223;1;29.4;300
3803947;20140610-13:30:22.493;1;17.07;100
3803947;20140610-13:30:22.499;1;17.08;100
3809688;20140610-13:30:23.107;1;29.4;200
3803947;20140610-13:30:23.197;1;17.07;100
3809688;20140610-13:30:23.683;1;29.48;2000
3809654;20140610-13:30:24.156;0;0;0
3809688;20140610-13:30:24.156;0;0;0
3803947;20140610-13:30:24.410;1;17.5;800
3805660;20140610-13:30:24.526;0;2.46;100
3803947;20140610-13:30:24.528;0;16.99;200
3809688;20140610-13:30:24.531;0;29.39;400
3805660;20140610-13:30:24.557;0;2.43;4000
3809688;20140610-13:30:24.570;0;29.36;400
3803947;20140610-13:30:24.619;0;16.99;100
3805660;20140610-13:30:24.821;0;0;0
3805660;20140610-13:30:24.991;0;2.46;5000
3809688;20140610-13:30:26.128;0;0;0
3809688;20140610-13:30:26.143;0;29.38;300
3809688;20140610-13:30:26.143;0;0;0
3809688;20140610-13:30:26.143;0;29.34;10000
3809688;20140610-13:30:26.150;0;0;0
3809654;20140610-13:30:26.271;0;8.18;3500
3809654;20140610-13:30:26.272;0;0;0
3803947;20140610-13:30:27.641;0;0;0
3803947;20140610-13:30:27.806;0;16.99;400
3803947;20140610-13:30:27.814;0;17.02;600
3803947;20140610-13:30:28.208;0;17.01;400
3803947;20140610-13:30:28.220;0;0;0
3803947;20140610-13:30:28.233;0;17.02;400
3809688;20140610-13:30:28.452;0;0;0
3809688;20140610-13:30:28.653;0;29.27;3000
3803947;20140610-13:30:28.654;1;0;0
3803947;20140610-13:30:28.663;1;17.11;200
3809688;20140610-13:30:28.724;0;29.37;3000
3809688;20140610-13:30:28.725;1;0;0
3803947;20140610-13:30:28.876;1;0;0
3803947;20140610-13:30:28.890;1;17.12;800
3803947;20140610-13:30:28.918;0;17.03;400
3803947;20140610-13:30:28.920;1;17.097;100
3803947;20140610-13:30:28.921;0;17.03;200
3809688;20140610-13:30:28.922;0;29.39;400
3809688;20140610-13:30:28.925;1;29.56;3000
3809654;20140610-13:30:28.926;0;8.18;200
3803947;20140610-13:30:28.932;0;17.03;100
3803947;20140610-13:30:28.941;0;17;100
3803947;20140610-13:30:28.947;0;0;0
3803947;20140610-13:30:28.958;0;17;100
3803947;20140610-13:30:28.961;0;0;0
3803947;20140610-13:30:29.113;0;0;0
3803947;20140610-13:30:29.135;0;17.04;400
3803947;20140610-13:30:29.217;1;0;0
3803947;20140610-13:30:29.604;1;0;0
3809688;20140610-13:30:29.912;1;29.46;3000
3809688;20140610-13:30:30.010;1;0;0
3809688;20140610-13:30:30.146;1;29.4;2000
3809688;20140610-13:30:30.147;0;29.38;300
3809688;20140610-13:30:30.211;1;29.56;3000
3809654;20140610-13:30:30.373;1;8.19;1500
3809654;20140610-13:30:30.375;0;8.17;100
3809688;20140610-13:30:31.009;1;29.46;3000
3809688;20140610-13:30:31.012;0;0;0
3809654;20140610-13:30:31.156;0;0;0
3803947;20140610-13:30:31.334;1;17.05;100
3809688;20140610-13:30:32.100;0;29.35;1000
3809688;20140610-13:30:32.108;0;29.35;800
3803947;20140610-13:30:32.155;1;0;0
3809654;20140610-13:30:32.364;1;0;0
3809654;20140610-13:30:32.741;0;8.18;3400
3809654;20140610-13:30:32.755;0;8.17;100
3803947;20140610-13:30:32.812;0;17.02;1000
3809654;20140610-13:30:33.006;1;8.18;3000
3809654;20140610-13:30:33.007;0;0;0
3809688;20140610-13:30:33.110;0;29.39;600
3809688;20140610-13:30:33.156;0;29.34;100
3803947;20140610-13:30:33.329;1;0;0
3803947;20140610-13:30:33.514;1;17.06;100
3809688;20140610-13:30:33.891;0;29.38;300
3809688;20140610-13:30:34.156;0;0;0
3803947;20140610-13:30:35.102;1;17.06;100
3809654;20140610-13:30:35.205;1;8.19;5700
3809688;20140610-13:30:35.408;1;29.41;200
3809654;20140610-13:30:36.085;1;0;0
3809654;20140610-13:30:36.086;0;8.18;2900
3809654;20140610-13:30:36.366;1;0;0
3803947;20140610-13:30:36.875;1;0;0
3803947;20140610-13:30:36.885;1;17.12;400
3803947;20140610-13:30:36.974;0;0;0
3803947;20140610-13:30:36.976;0;17.03;100
3803947;20140610-13:30:37.089;0;17.02;400
3803947;20140610-13:30:38.337;1;17.16;1000
3809654;20140610-13:30:38.611;1;0;0
3809688;20140610-13:30:39.622;1;0;0
3809688;20140610-13:30:39.622;1;29.47;10000
3809654;20140610-13:30:40.094;0;8.1;1000
3809654;20140610-13:30:40.156;1;8.2;100
3803947;20140610-13:30:40.554;1;17.08;100
3809688;20140610-13:30:40.568;1;0;0
3809688;20140610-13:30:42.199;0;29.38;3000
3809688;20140610-13:30:42.208;1;0;0
3803947;20140610-13:30:42.466;B;338520;122
3809688;20140610-13:30:42.524;B;13547140;680
3809654;20140610-13:30:42.541;B;2463501;351
3809654;20140610-13:30:42.743;1;8.19;300
3809688;20140610-13:30:42.744;1;0;0
3809688;20140610-13:30:43.393;1;29.4;300
3809654;20140610-13:30:44.606;1;8.19;4100
3809654;20140610-13:30:44.615;1;8.19;900
3803947;20140610-13:30:44.624;1;0;0
3803947;20140610-13:30:44.635;1;17.12;500
3809654;20140610-13:30:44.968;1;0;0
3803947;20140610-13:30:45.253;0;0;0
3803947;20140610-13:30:45.288;0;17.04;400
3809688;20140610-13:30:46.650;1;0;0
3809779;20140610-13:30:46.657;0;7.31;100
3809688;20140610-13:30:46.934;0;29.39;500
3809688;20140610-13:30:47.021;1;29.4;300
3809688;20140610-13:30:47.041;0;29.35;900
3803947;20140610-13:30:47.076;0;17.04;100
3803947;20140610-13:30:47.079;0;17.03;600
3803947;20140610-13:30:47.209;1;0;0
3803947;20140610-13:30:47.219;0;17.02;600
3803947;20140610-13:30:47.224;1;17.12;400
3803947;20140610-13:30:47.649;1;0;0
3809779;20140610-13:30:47.661;0;0;0
3803947;20140610-13:30:47.661;1;17.12;300
3809779;20140610-13:30:47.661;0;7.26;500
3803947;20140610-13:30:48.061;1;0;0
3803947;20140610-13:30:48.072;1;17.12;200
3803947;20140610-13:30:48.084;1;0;0
3809654;20140610-13:30:48.086;0;8.18;2800
3803947;20140610-13:30:48.094;1;17.12;100
3809688;20140610-13:30:48.268;1;29.39;4200
3809688;20140610-13:30:48.280;0;29.36;2800
3809688;20140610-13:30:48.281;1;29.39;4200
3809688;20140610-13:30:48.284;0;29.38;100
3809688;20140610-13:30:48.287;0;29.37;100
3809688;20140610-13:30:48.288;0;29.38;1300
3809688;20140610-13:30:48.290;0;29.38;100
3809688;20140610-13:30:48.292;0;0;0
3809688;20140610-13:30:48.297;0;29.38;100
3809688;20140610-13:30:48.305;0;29.37;2500
3809688;20140610-13:30:48.355;1;29.44;100
3809688;20140610-13:30:48.379;1;29.39;4100
3809688;20140610-13:30:48.381;1;0;0
3809688;20140610-13:30:48.389;1;29.39;4100
3803947;20140610-13:30:48.495;1;0;0
3803947;20140610-13:30:48.506;1;17.14;800
3809688;20140610-13:30:48.542;1;0;0
3803947;20140610-13:30:48.550;1;0;0
3803947;20140610-13:30:48.568;1;17.06;100
3803947;20140610-13:30:48.571;1;17.12;800
3809688;20140610-13:30:48.572;0;29.37;2100
3809688;20140610-13:30:48.660;0;29.37;400
3809688;20140610-13:30:48.730;1;29.39;500
3809688;20140610-13:30:49.442;0;0;0
3809688;20140610-13:30:49.447;0;0;0
3809688;20140610-13:30:49.597;0;0;0
3809688;20140610-13:30:49.612;0;29.38;1100
3809688;20140610-13:30:49.644;0;29.28;3000
3809688;20140610-13:30:50.188;1;0;0
3809688;20140610-13:30:50.190;1;29.39;300
3809688;20140610-13:30:50.194;1;29.45;3000
3809688;20140610-13:30:50.209;0;0;0
3805660;20140610-13:30:50.210;0;0;0
3809654;20140610-13:30:50.218;1;8.19;200
3809688;20140610-13:30:50.221;0;29.38;800
3809688;20140610-13:30:50.223;0;29.27;300
3809688;20140610-13:30:50.241;0;29.38;1000
3809688;20140610-13:30:50.252;0;29.38;800
3809688;20140610-13:30:50.282;0;0;0
3809688;20140610-13:30:50.329;1;29.39;100
3809688;20140610-13:30:50.381;0;29.35;800
3809688;20140610-13:30:50.384;1;0;0
3809654;20140610-13:30:50.385;0;0;0
3809688;20140610-13:30:50.386;0;29.35;700
3803947;20140610-13:30:50.389;0;0;0
3809688;20140610-13:30:50.419;0;29.35;500
3809688;20140610-13:30:50.422;0;29.33;100
3809688;20140610-13:30:50.442;0;29.37;1500
3809688;20140610-13:30:50.450;0;0;0
3809688;20140610-13:30:50.482;0;29.27;3000
3803947;20140610-13:30:50.544;0;0;0
3803947;20140610-13:30:50.603;0;0;0
3809688;20140610-13:30:50.673;0;29.37;1000
3809688;20140610-13:30:50.681;0;0;0
3809688;20140610-13:30:50.694;0;29.38;400
3809688;20140610-13:30:51.228;1;29.41;300
3803947;20140610-13:30:51.234;1;17.05;200
3803947;20140610-13:30:51.235;0;17.097;100
3803947;20140610-13:30:51.236;1;17.07;100
3803947;20140610-13:30:51.237;0;0;0
3803947;20140610-13:30:51.237;1;0;0
3803947;20140610-13:30:51.237;1;17.05;200
3803947;20140610-13:30:51.238;0;0;0
3803947;20140610-13:30:51.238;1;17.04;400
3803947;20140610-13:30:51.239;0;17.02;200
3803947;20140610-13:30:51.255;1;17.04;100
3803947;20140610-13:30:51.256;1;0;0
3809654;20140610-13:30:51.262;1;8.19;9900
3803947;20140610-13:30:51.277;0;16.99;400
3803947;20140610-13:30:51.364;0;17.02;400
3803947;20140610-13:30:51.808;1;17.04;200
3809688;20140610-13:30:51.903;0;29.37;3000
3809688;20140610-13:30:51.904;0;0;0
3809654;20140610-13:30:52.009;1;0;0
3809688;20140610-13:30:52.105;0;29.27;3000
3809654;20140610-13:30:52.409;1;8.19;400
3803947;20140610-13:30:53.921;1;0;0
3803947;20140610-13:30:54.128;1;17.04;100
3809688;20140610-13:30:54.519;0;29.24;3900
3809688;20140610-13:30:54.521;1;29.74;3900
3809688;20140610-13:30:55.903;1;0;0
3809688;20140610-13:30:56.415;1;29.39;300
3809688;20140610-13:30:56.704;0;29.37;3000
3809688;20140610-13:30:56.704;1;0;0
3809688;20140610-13:30:56.729;1;29.39;3800
3809688;20140610-13:30:56.756;1;29.44;100
3803947;20140610-13:30:56.803;1;17.04;300
3809654;20140610-13:30:56.805;1;8.19;9700
3809688;20140610-13:30:56.902;1;29.55;3000
3809688;20140610-13:30:56.909;1;0;0
3809688;20140610-13:30:57.022;0;0;0
3809688;20140610-13:30:57.156;1;0;0
3809688;20140610-13:30:57.160;1;29.39;3800
3809688;20140610-13:30:57.223;0;29.27;3000
3809688;20140610-13:30:57.322;0;29.37;3000
3809688;20140610-13:30:57.363;0;29.38;300
3809688;20140610-13:30:57.421;0;0;0
3805660;20140610-13:30:57.431;0;2.47;600
3809688;20140610-13:30:57.622;0;29.37;3000
3809688;20140610-13:30:57.635;0;0;0
3809688;20140610-13:30:57.670;1;29.45;3000
3809688;20140610-13:30:57.836;0;29.27;3000
3803947;20140610-13:30:57.955;0;0;0
3803947;20140610-13:30:57.962;1;17.04;100
3803947;20140610-13:30:57.974;1;17.096;100
3803947;20140610-13:30:57.978;1;0;0
3803947;20140610-13:30:57.980;0;17.02;600
3803947;20140610-13:30:57.988;1;17.12;600
3809688;20140610-13:30:58.030;1;29.39;1300
3803947;20140610-13:30:58.155;1;0;0
3809688;20140610-13:30:58.253;1;0;0
3809688;20140610-13:30:58.254;0;29.37;3000
3809688;20140610-13:30:58.272;1;29.39;3400
3809688;20140610-13:30:58.275;1;0;0
3809688;20140610-13:30:58.276;0;29.36;2000
3809688;20140610-13:30:58.276;1;0;0
3809688;20140610-13:30:58.278;1;29.48;300
3803947;20140610-13:30:58.281;0;17.03;400
3803947;20140610-13:30:58.283;1;17.095;100
3803947;20140610-13:30:58.283;1;0;0
3803947;20140610-13:30:58.284;0;17.03;200
3809688;20140610-13:30:58.305;0;29.38;100
3809688;20140610-13:30:58.309;0;0;0
3809688;20140610-13:30:58.322;0;29.36;800
3809688;20140610-13:30:58.324;1;29.39;3000
3803947;20140610-13:30:58.324;0;0;0
3809688;20140610-13:30:58.326;0;29.37;100
3803947;20140610-13:30:58.331;0;0;0
3803947;20140610-13:30:58.332;1;17.094;200
3803947;20140610-13:30:58.334;1;17.06;200
3803947;20140610-13:30:58.337;0;17.02;400
3805660;20140610-13:30:58.345;0;2.47;100
3803947;20140610-13:30:58.351;0;17.04;200
3809654;20140610-13:30:58.353;0;8.18;400
3809688;20140610-13:30:58.354;0;29.38;700
3803947;20140610-13:30:58.368;0;17.03;400
3803947;20140610-13:30:58.368;0;17;100
3809654;20140610-13:30:58.395;1;8.19;9600
3809654;20140610-13:30:58.396;1;0;0
3803947;20140610-13:30:58.402;0;0;0
3803947;20140610-13:30:58.407;1;17.094;100
3803947;20140610-13:30:58.409;0;17.04;200
3803947;20140610-13:30:58.414;0;0;0
3803947;20140610-13:30:58.420;0;17.04;200
3803947;20140610-13:30:58.421;1;0;0
3805660;20140610-13:30:58.445;1;2.48;1900
3809688;20140610-13:30:58.447;0;29.33;200
3809688;20140610-13:30:58.454;1;29.55;3000
3809688;20140610-13:30:58.460;0;0;0
3803947;20140610-13:30:58.461;0;17.04;100
3809688;20140610-13:30:58.463;0;29.35;400
3809654;20140610-13:30:58.473;1;8.19;9500
3809688;20140610-13:30:58.474;1;29.49;2000
3803947;20140610-13:30:58.500;1;0;0
3803947;20140610-13:30:58.547;1;17.12;400
3809688;20140610-13:30:58.553;1;29.39;2600
3803947;20140610-13:30:58.563;0;0;0
3809688;20140610-13:30:58.569;1;0;0
3809688;20140610-13:30:58.597;1;29.39;2300
3809688;20140610-13:30:58.614;1;29.39;3600
3803947;20140610-13:30:58.661;0;17.04;100
3809688;20140610-13:30:58.661;0;29.27;3000
3809654;20140610-13:30:58.662;1;8.19;9300
3805660;20140610-13:30:58.688;0;0;0
3803947;20140610-13:30:58.705;0;17.04;400
3803947;20140610-13:30:58.719;0;17.04;100
3809688;20140610-13:30:58.720;0;29.37;3000
3809654;20140610-13:30:58.727;1;8.19;9100
3803947;20140610-13:30:58.731;1;0;0
3803947;20140610-13:30:58.793;1;0;0
3809688;20140610-13:30:58.816;1;29.39;300
3809654;20140610-13:30:58.830;1;8.19;1500
3805660;20140610-13:30:58.850;0;2.46;5000
3803947;20140610-13:30:58.856;1;0;0
3809654;20140610-13:30:58.871;0;0;0
3809654;20140610-13:30:58.872;1;0;0
3803947;20140610-13:30:58.894;1;17.12;100
3803947;20140610-13:30:58.901;0;17.02;400
